customer_key,transaction_count,transaction_value,fraud_transaction_count,fraud_rate_pct,fraud_loss,average_transaction_amount
45966,22,1544.28,1.0,4.5455,179.48,70.19
44778,73,6356.17,1.0,1.3699,179.36,87.07
47684,110,9932.46,1.0,0.9091,179.35,90.3
4569,72,6799.11,1.0,1.3889,179.34,94.43
36280,39,3662.64,1.0,2.5641,179.34,93.91
18549,29,2822.38,1.0,3.4483,179.33,97.32
12072,50,4567.66,1.0,2.0,179.3,91.35
40983,36,3464.36,1.0,2.7778,179.26,96.23
25717,66,6317.06,1.0,1.5152,179.24,95.71
44901,34,2960.95,1.0,2.9412,179.21,87.09
8219,25,2010.7,1.0,4.0,179.19,80.43
28083,26,2223.61,1.0,3.8462,179.15,85.52
35455,66,5432.98,1.0,1.5152,179.14,82.32
18818,35,3102.7,1.0,2.8571,179.14,88.65
25312,35,3249.72,1.0,2.8571,179.13,92.85
38656,116,8194.02,1.0,0.8621,179.12,70.64
48436,32,2664.64,1.0,3.125,179.11,83.27
42502,34,2860.42,1.0,2.9412,179.11,84.13
16705,37,3046.7,1.0,2.7027,179.08,82.34
40885,30,2416.09,1.0,3.3333,179.07,80.54
45186,29,2935.85,1.0,3.4483,179.04,101.24
12515,32,2393.19,1.0,3.125,179.01,74.79
13338,30,2699.08,1.0,3.3333,178.95,89.97
38734,111,8772.58,1.0,0.9009,178.93,79.03
11283,58,4953.3,1.0,1.7241,178.91,85.4
32584,30,2511.22,1.0,3.3333,178.89,83.71
11373,65,6215.54,1.0,1.5385,178.81,95.62
9072,87,8091.91,1.0,1.1494,178.81,93.01
44104,57,5753.03,1.0,1.7544,178.79,100.93
35819,103,11274.38,1.0,0.9709,178.79,109.46
44282,45,4344.39,1.0,2.2222,178.78,96.54
12487,69,6575.93,1.0,1.4493,178.74,95.3
12611,85,9007.68,1.0,1.1765,178.72,105.97
49808,90,5819.34,1.0,1.1111,178.71,64.66
40416,61,6021.53,1.0,1.6393,178.63,98.71
33482,79,6921.28,1.0,1.2658,178.62,87.61
42,55,5515.85,1.0,1.8182,178.61,100.29
30884,35,3221.03,1.0,2.8571,178.59,92.03
33244,30,2903.12,1.0,3.3333,178.57,96.77
20821,63,4551.59,1.0,1.5873,178.52,72.25
43417,28,2367.21,1.0,3.5714,178.51,84.54
20808,87,6990.44,1.0,1.1494,178.44,80.35
18140,87,9187.31,1.0,1.1494,178.44,105.6
36485,38,3313.93,1.0,2.6316,178.4,87.21
32976,28,2178.03,1.0,3.5714,178.37,77.79
19006,94,8161.44,1.0,1.0638,178.35,86.82
25159,29,2133.47,1.0,3.4483,178.34,73.57
47551,51,3991.31,1.0,1.9608,178.34,78.26
5885,36,2898.55,1.0,2.7778,178.29,80.52
47840,33,2737.71,1.0,3.0303,178.27,82.96
45276,66,5200.86,1.0,1.5152,178.07,78.8
1825,70,6257.56,1.0,1.4286,178.03,89.39
8280,62,5220.15,1.0,1.6129,178.03,84.2
23038,33,2071.43,1.0,3.0303,178.03,62.77
39507,63,5895.43,1.0,1.5873,177.98,93.58
49778,115,10388.06,1.0,0.8696,177.96,90.33
19907,84,6733.79,1.0,1.1905,177.95,80.16
35572,36,2209.92,1.0,2.7778,177.95,61.39
8544,27,3454.75,1.0,3.7037,177.93,127.95
23164,27,1916.86,1.0,3.7037,177.91,70.99
5810,24,1841.47,1.0,4.1667,177.88,76.73
33195,91,7431.55,1.0,1.0989,177.78,81.67
29001,64,6471.02,1.0,1.5625,177.64,101.11
1544,62,5126.81,1.0,1.6129,177.64,82.69
29488,30,2606.21,1.0,3.3333,177.59,86.87
48463,71,5295.3,1.0,1.4085,177.59,74.58
12982,32,2147.22,1.0,3.125,177.57,67.1
28187,23,2468.47,1.0,4.3478,177.56,107.32
23763,58,5209.84,1.0,1.7241,177.54,89.82
35014,62,6591.94,1.0,1.6129,177.42,106.32
16656,59,5695.6,1.0,1.6949,177.41,96.54
43484,23,2023.14,1.0,4.3478,177.38,87.96
17614,58,4192.07,1.0,1.7241,177.36,72.28
26842,22,1931.26,1.0,4.5455,177.31,87.78
31022,61,4744.09,1.0,1.6393,177.29,77.77
36377,93,8125.17,1.0,1.0753,177.25,87.37
27227,50,4179.65,1.0,2.0,177.25,83.59
11416,87,7363.41,1.0,1.1494,177.21,84.64
15823,62,6337.5,1.0,1.6129,177.19,102.22
3113,35,2736.95,1.0,2.8571,177.19,78.2
3480,26,2260.47,1.0,3.8462,177.18,86.94
43365,57,5343.38,1.0,1.7544,177.07,93.74
47662,34,2988.83,1.0,2.9412,177.03,87.91
39512,58,5341.44,1.0,1.7241,177.03,92.09
31510,124,10612.65,1.0,0.8065,177.03,85.59
4536,118,11160.36,1.0,0.8475,176.93,94.58
17205,99,9505.87,1.0,1.0101,176.89,96.02
21878,97,8438.38,1.0,1.0309,176.82,86.99
43264,26,2426.78,1.0,3.8462,176.74,93.34
28837,71,7290.03,1.0,1.4085,176.73,102.68
28667,37,3909.94,1.0,2.7027,176.72,105.67
23923,63,4897.64,1.0,1.5873,176.68,77.74
8564,40,3255.67,1.0,2.5,176.68,81.39
28760,62,4611.92,1.0,1.6129,176.67,74.39
42778,29,4645.31,1.0,3.4483,176.65,160.18
11733,27,2868.99,1.0,3.7037,176.64,106.26
38363,99,8227.28,1.0,1.0101,176.63,83.1
3099,59,4729.3,1.0,1.6949,176.61,80.16
38195,34,3768.85,1.0,2.9412,176.6,110.85
42133,30,3501.58,1.0,3.3333,176.52,116.72
17801,39,3447.53,1.0,2.5641,176.51,88.4
22814,27,2143.99,1.0,3.7037,176.45,79.41
22597,49,4454.32,1.0,2.0408,176.42,90.9
1807,27,3128.34,1.0,3.7037,176.41,115.86
28874,51,3526.76,1.0,1.9608,176.36,69.15
38951,30,2904.69,1.0,3.3333,176.3,96.82
48554,54,4550.85,1.0,1.8519,176.28,84.28
5407,97,8785.99,1.0,1.0309,176.19,90.58
38890,64,4991.62,1.0,1.5625,176.15,77.99
9561,98,7375.78,1.0,1.0204,176.15,75.26
31586,89,9358.05,1.0,1.1236,176.15,105.15
1557,69,5783.22,1.0,1.4493,176.13,83.81
38294,34,2971.63,1.0,2.9412,176.03,87.4
30092,33,3176.35,1.0,3.0303,176.03,96.25
34505,75,7137.95,1.0,1.3333,176.01,95.17
43189,51,4044.21,1.0,1.9608,175.96,79.3
9102,29,2341.28,1.0,3.4483,175.96,80.73
27331,29,2361.78,1.0,3.4483,175.96,81.44
49236,35,2182.67,1.0,2.8571,175.94,62.36
21947,25,2696.96,1.0,4.0,175.85,107.88
40943,52,4144.96,1.0,1.9231,175.81,79.71
36989,95,8375.81,1.0,1.0526,175.8,88.17
17261,26,2034.6,1.0,3.8462,175.78,78.25
40627,42,4560.93,1.0,2.381,175.78,108.59
23471,52,5083.11,1.0,1.9231,175.76,97.75
558,33,1764.17,1.0,3.0303,175.66,53.46
21432,66,6357.42,1.0,1.5152,175.56,96.32
46724,37,3122.9,1.0,2.7027,175.55,84.4
47560,35,2752.26,1.0,2.8571,175.51,78.64
30566,72,5170.92,1.0,1.3889,175.5,71.82
33951,85,6863.08,1.0,1.1765,175.49,80.74
31776,146,11535.22,1.0,0.6849,175.4,79.01
38867,64,5929.86,1.0,1.5625,175.38,92.65
41114,25,3166.46,1.0,4.0,175.37,126.66
6770,67,5724.57,1.0,1.4925,175.3,85.44
30223,35,3059.05,1.0,2.8571,175.3,87.4
15140,95,8723.93,1.0,1.0526,175.27,91.83
49266,132,9650.97,1.0,0.7576,175.23,73.11
49885,28,2299.35,1.0,3.5714,175.22,82.12
14806,62,6468.75,1.0,1.6129,175.15,104.33
26715,20,3034.1,1.0,5.0,175.15,151.71
16038,27,2109.6,1.0,3.7037,175.1,78.13
20640,120,9398.6,1.0,0.8333,175.09,78.32
16129,68,5962.68,1.0,1.4706,175.04,87.69
27874,130,11693.2,1.0,0.7692,175.04,89.95
10417,30,2818.56,1.0,3.3333,174.95,93.95
1734,95,8543.03,1.0,1.0526,174.93,89.93
37297,23,2433.44,1.0,4.3478,174.79,105.8
22361,24,2462.8,1.0,4.1667,174.79,102.62
40532,37,3462.02,1.0,2.7027,174.74,93.57
30022,88,7369.95,1.0,1.1364,174.72,83.75
17875,33,2993.24,1.0,3.0303,174.72,90.7
22593,67,6851.9,1.0,1.4925,174.69,102.27
37300,64,5461.69,1.0,1.5625,174.64,85.34
30414,59,5347.1,1.0,1.6949,174.64,90.63
11820,29,2514.37,1.0,3.4483,174.59,86.7
22360,35,3532.4,1.0,2.8571,174.59,100.93
25967,56,6361.5,1.0,1.7857,174.57,113.6
18943,31,3512.3,1.0,3.2258,174.34,113.3
28581,33,3297.23,1.0,3.0303,174.29,99.92
29826,96,8350.55,1.0,1.0417,174.2,86.98
29260,26,2308.23,1.0,3.8462,174.18,88.78
37780,35,3815.71,1.0,2.8571,174.13,109.02
8906,27,2203.93,1.0,3.7037,174.13,81.63
31219,95,9540.94,1.0,1.0526,174.11,100.43
29724,27,2571.3,1.0,3.7037,174.06,95.23
20626,99,8526.76,1.0,1.0101,174.02,86.13
30417,64,4700.48,1.0,1.5625,174.02,73.44
1508,90,7612.79,1.0,1.1111,173.93,84.59
10135,27,3184.08,1.0,3.7037,173.86,117.93
22104,29,2485.79,1.0,3.4483,173.72,85.72
26565,25,1732.25,1.0,4.0,173.69,69.29
2706,27,2072.23,1.0,3.7037,173.65,76.75
9185,31,3503.57,1.0,3.2258,173.64,113.02
18235,124,10311.09,1.0,0.8065,173.64,83.15
22676,57,4923.15,1.0,1.7544,173.54,86.37
12876,60,4708.86,1.0,1.6667,173.54,78.48
41539,39,4165.53,1.0,2.5641,173.43,106.81
49364,53,3519.64,1.0,1.8868,173.39,66.41
28936,36,2849.05,1.0,2.7778,173.38,79.14
42400,63,6088.83,1.0,1.5873,173.37,96.65
1167,33,2827.41,1.0,3.0303,173.36,85.68
30431,32,2674.5,1.0,3.125,173.35,83.58
33497,94,8580.66,1.0,1.0638,173.18,91.28
37757,94,7920.3,1.0,1.0638,173.18,84.26
15727,58,6271.38,1.0,1.7241,173.17,108.13
22008,66,6539.4,1.0,1.5152,173.15,99.08
22743,56,3869.2,1.0,1.7857,173.09,69.09
7958,35,2573.96,1.0,2.8571,173.09,73.54
42430,32,2867.04,1.0,3.125,173.09,89.6
3637,65,5195.02,1.0,1.5385,173.08,79.92
42890,53,5240.88,1.0,1.8868,173.07,98.88
17320,23,3108.79,1.0,4.3478,173.0,135.16
26053,32,3136.15,1.0,3.125,172.97,98.0
45415,55,4007.4,1.0,1.8182,172.97,72.86
42766,58,4765.12,1.0,1.7241,172.96,82.16
46894,54,4341.77,1.0,1.8519,172.93,80.4
26507,28,3188.48,1.0,3.5714,172.91,113.87
23052,25,2337.45,1.0,4.0,172.85,93.5
18307,69,5723.08,1.0,1.4493,172.84,82.94
17364,29,3191.98,1.0,3.4483,172.79,110.07
11711,45,4330.12,1.0,2.2222,172.72,96.22
41307,91,7145.23,1.0,1.0989,172.63,78.52
4742,64,5466.98,1.0,1.5625,172.62,85.42
1039,107,10779.11,1.0,0.9346,172.6,100.74
20423,53,4356.12,1.0,1.8868,172.59,82.19
23357,38,4165.84,1.0,2.6316,172.58,109.63
26678,22,1843.84,1.0,4.5455,172.53,83.81
38055,45,3619.35,1.0,2.2222,172.51,80.43
29210,53,4755.75,1.0,1.8868,172.5,89.73
23884,58,4388.96,1.0,1.7241,172.5,75.67
4180,31,3030.23,1.0,3.2258,172.48,97.75
13033,106,9114.94,1.0,0.9434,172.47,85.99
8741,81,7904.95,1.0,1.2346,172.44,97.59
11641,48,5402.64,1.0,2.0833,172.41,112.56
11862,26,2019.83,1.0,3.8462,172.41,77.69
7239,68,5315.28,1.0,1.4706,172.32,78.17
32872,62,4002.99,1.0,1.6129,172.31,64.56
36101,66,5759.17,1.0,1.5152,172.28,87.26
8812,123,9979.09,1.0,0.813,172.24,81.13
36875,24,1928.32,1.0,4.1667,172.22,80.35
14549,60,4922.87,1.0,1.6667,172.21,82.05
44690,32,2117.54,1.0,3.125,172.21,66.17
36564,24,2187.5,1.0,4.1667,172.21,91.15
13603,81,8001.32,1.0,1.2346,172.2,98.78
34092,49,4511.35,1.0,2.0408,172.15,92.07
18381,87,8066.95,1.0,1.1494,172.13,92.72
29247,70,5721.0,1.0,1.4286,172.12,81.73
37848,55,4056.29,1.0,1.8182,172.1,73.75
45172,65,5087.83,1.0,1.5385,172.09,78.27
7721,36,2968.82,1.0,2.7778,172.07,82.47
19120,59,5451.54,1.0,1.6949,171.92,92.4
48742,31,2895.95,1.0,3.2258,171.9,93.42
8633,73,6095.9,1.0,1.3699,171.89,83.51
46992,30,2630.4,1.0,3.3333,171.88,87.68
8814,42,3255.57,1.0,2.381,171.81,77.51
33576,64,5550.32,1.0,1.5625,171.72,86.72
21731,71,6256.34,1.0,1.4085,171.63,88.12
41302,33,2747.37,1.0,3.0303,171.52,83.25
43164,26,2309.14,1.0,3.8462,171.52,88.81
44281,66,5664.65,1.0,1.5152,171.46,85.83
32192,36,3188.73,1.0,2.7778,171.44,88.58
13763,24,1740.16,1.0,4.1667,171.32,72.51
6617,37,3056.12,1.0,2.7027,171.22,82.6
43085,62,8425.4,1.0,1.6129,171.21,135.89
1889,42,4714.04,1.0,2.381,171.21,112.24
16076,103,9679.13,1.0,0.9709,171.16,93.97
42571,91,7932.79,1.0,1.0989,171.13,87.17
8207,88,7412.89,1.0,1.1364,171.09,84.24
39245,20,2540.24,1.0,5.0,171.07,127.01
26486,51,5008.88,1.0,1.9608,171.01,98.21
32085,36,2363.41,1.0,2.7778,170.92,65.65
46392,54,4518.08,1.0,1.8519,170.9,83.67
13376,58,4975.64,1.0,1.7241,170.87,85.79
25990,60,4241.7,1.0,1.6667,170.84,70.69
31129,66,6171.6,1.0,1.5152,170.82,93.51
12326,27,2079.96,1.0,3.7037,170.73,77.04
33907,46,3789.18,1.0,2.1739,170.69,82.37
17306,35,3587.05,1.0,2.8571,170.67,102.49
5159,37,4004.49,1.0,2.7027,170.63,108.23
47462,58,5322.68,1.0,1.7241,170.59,91.77
24544,86,7403.55,1.0,1.1628,170.55,86.09
22982,61,5433.47,1.0,1.6393,170.54,89.07
31040,24,2188.13,1.0,4.1667,170.4,91.17
49646,57,4643.88,1.0,1.7544,170.34,81.47
27021,48,4620.23,1.0,2.0833,170.28,96.25
33239,66,5447.34,1.0,1.5152,170.12,82.54
40288,87,7236.73,1.0,1.1494,169.92,83.18
48499,25,1733.35,1.0,4.0,169.91,69.33
41602,55,4297.99,1.0,1.8182,169.9,78.15
49064,49,3477.79,1.0,2.0408,169.89,70.98
49970,34,2889.18,1.0,2.9412,169.83,84.98
17051,27,2209.87,1.0,3.7037,169.72,81.85
10299,101,8450.91,1.0,0.9901,169.68,83.67
26047,101,6957.42,1.0,0.9901,169.66,68.89
35375,25,1982.25,1.0,4.0,169.61,79.29
38725,55,4982.25,1.0,1.8182,169.52,90.59
25486,34,3383.9,1.0,2.9412,169.47,99.53
22161,63,4822.32,1.0,1.5873,169.44,76.54
20852,65,6912.27,1.0,1.5385,169.42,106.34
40182,70,5643.91,1.0,1.4286,169.37,80.63
35210,37,3082.21,1.0,2.7027,169.34,83.3
9365,58,4352.29,1.0,1.7241,169.28,75.04
39124,51,3931.82,1.0,1.9608,169.25,77.09
2856,75,7479.2,1.0,1.3333,169.18,99.72
18166,32,2087.71,1.0,3.125,169.16,65.24
28260,78,4589.33,1.0,1.2821,169.13,58.84
25792,64,5084.26,1.0,1.5625,169.12,79.44
3579,27,1969.23,1.0,3.7037,169.11,72.93
16351,70,5499.55,1.0,1.4286,169.07,78.56
8784,25,1644.06,1.0,4.0,169.04,65.76
37045,53,4435.18,1.0,1.8868,168.97,83.68
41925,61,4477.15,1.0,1.6393,168.96,73.4
2814,33,3235.95,1.0,3.0303,168.95,98.06
38515,60,5769.48,1.0,1.6667,168.93,96.16
6878,81,6142.65,1.0,1.2346,168.9,75.84
47583,32,3221.6,1.0,3.125,168.86,100.68
16006,33,3379.72,1.0,3.0303,168.86,102.42
19385,61,6358.57,1.0,1.6393,168.82,104.24
19952,57,4317.9,1.0,1.7544,168.78,75.75
10646,29,2621.41,1.0,3.4483,168.77,90.39
14354,39,2922.22,1.0,2.5641,168.74,74.93
16739,67,5602.59,1.0,1.4925,168.73,83.62
47853,80,6499.08,1.0,1.25,168.59,81.24
46757,62,6235.55,1.0,1.6129,168.48,100.57
29920,72,6623.15,1.0,1.3889,168.46,91.99
11794,39,3752.47,1.0,2.5641,168.23,96.22
12813,51,6073.47,1.0,1.9608,168.17,119.09
16987,30,2634.94,1.0,3.3333,168.14,87.83
3462,100,8323.48,1.0,1.0,168.12,83.23
19347,125,10590.11,1.0,0.8,168.09,84.72
29593,94,8042.5,1.0,1.0638,168.08,85.56
1625,27,2013.84,1.0,3.7037,168.03,74.59
23505,33,2861.27,1.0,3.0303,167.83,86.71
46553,134,10845.56,1.0,0.7463,167.83,80.94
30331,50,4045.51,1.0,2.0,167.81,80.91
48596,38,3760.05,1.0,2.6316,167.76,98.95
49112,28,3027.07,1.0,3.5714,167.76,108.11
46281,101,9506.92,1.0,0.9901,167.68,94.13
17926,34,3407.05,1.0,2.9412,167.68,100.21
32702,88,6455.03,1.0,1.1364,167.67,73.35
25125,119,12273.64,1.0,0.8403,167.67,103.14
36924,86,6406.06,1.0,1.1628,167.67,74.49
6434,59,4657.63,1.0,1.6949,167.66,78.94
9553,52,4525.37,1.0,1.9231,167.58,87.03
36425,37,2474.66,1.0,2.7027,167.53,66.88
11692,26,1643.91,1.0,3.8462,167.45,63.23
15909,29,2598.37,1.0,3.4483,167.44,89.6
27984,36,3662.64,1.0,2.7778,167.43,101.74
33894,58,4652.07,1.0,1.7241,167.41,80.21
32430,92,10100.09,1.0,1.087,167.36,109.78
36714,121,9588.65,1.0,0.8264,167.29,79.25
48959,28,3462.71,1.0,3.5714,167.26,123.67
27918,57,5515.34,1.0,1.7544,167.23,96.76
38157,27,3097.02,1.0,3.7037,167.21,114.7
11154,65,6042.52,1.0,1.5385,167.19,92.96
7033,67,7653.31,1.0,1.4925,167.19,114.23
16127,29,2473.14,1.0,3.4483,167.11,85.28
30169,90,7051.77,1.0,1.1111,167.1,78.35
42953,31,3112.31,1.0,3.2258,166.89,100.4
19083,60,5388.45,1.0,1.6667,166.87,89.81
37097,93,7376.54,1.0,1.0753,166.84,79.32
12205,30,2240.07,1.0,3.3333,166.83,74.67
15178,136,12117.28,1.0,0.7353,166.8,89.1
42768,32,2237.01,1.0,3.125,166.79,69.91
3236,29,2434.64,1.0,3.4483,166.79,83.95
20770,27,2788.8,1.0,3.7037,166.78,103.29
45445,32,2706.44,1.0,3.125,166.76,84.58
34152,52,4850.88,1.0,1.9231,166.71,93.29
6629,36,4045.42,1.0,2.7778,166.54,112.37
26428,109,9027.72,1.0,0.9174,166.5,82.82
5942,25,3174.2,1.0,4.0,166.42,126.97
18425,31,2992.14,1.0,3.2258,166.32,96.52
23593,106,9792.38,1.0,0.9434,166.3,92.38
33909,105,7330.19,1.0,0.9524,166.25,69.81
45491,61,4855.83,1.0,1.6393,166.22,79.6
15899,124,10698.3,1.0,0.8065,166.19,86.28
34635,31,2438.27,1.0,3.2258,166.16,78.65
32425,127,12407.08,1.0,0.7874,166.15,97.69
28037,58,4122.73,1.0,1.7241,166.14,71.08
22526,31,2986.82,1.0,3.2258,166.14,96.35
16729,27,2471.84,1.0,3.7037,166.13,91.55
11540,30,2456.48,1.0,3.3333,166.09,81.88
48567,91,8594.86,1.0,1.0989,166.08,94.45
48719,34,3846.83,1.0,2.9412,165.98,113.14
37077,28,2983.24,1.0,3.5714,165.91,106.54
10115,161,13092.47,1.0,0.6211,165.88,81.32
20397,27,2328.59,1.0,3.7037,165.87,86.24
17331,55,5907.11,1.0,1.8182,165.86,107.4
29550,39,3687.27,1.0,2.5641,165.82,94.55
27438,27,2387.56,1.0,3.7037,165.74,88.43
25773,43,4227.08,1.0,2.3256,165.66,98.3
22363,98,9684.78,1.0,1.0204,165.64,98.82
1192,64,6003.67,1.0,1.5625,165.45,93.81
49595,81,6061.99,1.0,1.2346,165.4,74.84
27890,28,2646.28,1.0,3.5714,165.38,94.51
10001,66,5293.03,1.0,1.5152,165.34,80.2
10412,132,11951.16,1.0,0.7576,165.31,90.54
33151,32,2789.64,1.0,3.125,165.3,87.18
13760,63,5277.8,1.0,1.5873,165.26,83.77
1292,59,4955.8,1.0,1.6949,165.24,84.0
9226,27,2684.52,1.0,3.7037,165.13,99.43
13754,42,3959.64,1.0,2.381,165.13,94.28
42685,44,4520.95,1.0,2.2727,165.11,102.75
14868,68,7378.53,1.0,1.4706,165.11,108.51
14474,28,2421.35,1.0,3.5714,165.1,86.48
3767,70,7231.48,1.0,1.4286,165.08,103.31
20003,30,2329.52,1.0,3.3333,165.06,77.65
30547,94,8133.66,1.0,1.0638,165.04,86.53
34431,67,4752.42,1.0,1.4925,165.01,70.93
48641,52,4141.4,1.0,1.9231,165.01,79.64
33560,30,2292.46,1.0,3.3333,164.98,76.42
31839,53,4229.12,1.0,1.8868,164.95,79.79
19888,109,9266.05,1.0,0.9174,164.94,85.01
9772,64,7024.55,1.0,1.5625,164.94,109.76
25239,32,2068.78,1.0,3.125,164.85,64.65
44546,66,5356.09,1.0,1.5152,164.84,81.15
32240,53,4941.84,1.0,1.8868,164.83,93.24
3782,52,3910.58,1.0,1.9231,164.7,75.2
9034,78,6593.58,1.0,1.2821,164.66,84.53
33286,74,6362.91,1.0,1.3514,164.61,85.99
34173,36,4621.34,1.0,2.7778,164.6,128.37
32642,77,7165.49,1.0,1.2987,164.56,93.06
29457,30,2427.05,1.0,3.3333,164.46,80.9
35698,54,4146.3,1.0,1.8519,164.4,76.78
27166,65,5899.28,1.0,1.5385,164.38,90.76
29909,105,9541.44,1.0,0.9524,164.32,90.87
47448,33,3371.21,1.0,3.0303,164.31,102.16
27883,26,2032.53,1.0,3.8462,164.3,78.17
22149,55,4583.58,1.0,1.8182,164.26,83.34
34147,66,5824.33,1.0,1.5152,164.24,88.25
14457,54,4753.72,1.0,1.8519,164.23,88.03
5063,40,3804.04,1.0,2.5,164.18,95.1
30968,38,3420.47,1.0,2.6316,164.08,90.01
15219,34,2557.73,1.0,2.9412,163.91,75.23
115,59,5213.19,1.0,1.6949,163.91,88.36
49085,63,6226.69,1.0,1.5873,163.91,98.84
7736,58,5027.16,1.0,1.7241,163.75,86.68
20927,61,5012.76,1.0,1.6393,163.63,82.18
48954,58,5711.39,1.0,1.7241,163.63,98.47
40281,92,8834.47,1.0,1.087,163.62,96.03
12805,63,5130.0,1.0,1.5873,163.6,81.43
15202,28,1863.42,1.0,3.5714,163.57,66.55
16957,55,4076.68,1.0,1.8182,163.53,74.12
20079,56,5261.56,1.0,1.7857,163.46,93.96
2251,27,2383.39,1.0,3.7037,163.4,88.27
18059,98,7477.52,1.0,1.0204,163.38,76.3
49901,73,6269.76,1.0,1.3699,163.37,85.89
4283,41,3953.68,1.0,2.439,163.34,96.43
31954,90,7654.75,1.0,1.1111,163.24,85.05
814,56,4437.6,1.0,1.7857,163.16,79.24
10767,59,4469.16,1.0,1.6949,163.16,75.75
38025,99,7980.55,1.0,1.0101,163.13,80.61
42440,24,2494.4,1.0,4.1667,163.0,103.93
33124,62,4523.73,1.0,1.6129,162.99,72.96
19005,61,4706.09,1.0,1.6393,162.91,77.15
5046,35,3466.64,1.0,2.8571,162.9,99.05
47973,32,2312.81,1.0,3.125,162.89,72.28
27311,40,3602.9,1.0,2.5,162.86,90.07
17040,64,6901.95,1.0,1.5625,162.74,107.84
4848,64,6489.29,1.0,1.5625,162.73,101.4
49025,71,5084.01,1.0,1.4085,162.73,71.61
42639,55,5964.16,1.0,1.8182,162.71,108.44
10311,34,4124.13,1.0,2.9412,162.68,121.3
6438,95,7552.77,1.0,1.0526,162.68,79.5
31756,89,7839.26,1.0,1.1236,162.66,88.08
13093,107,8347.22,1.0,0.9346,162.49,78.01
4687,92,6446.71,1.0,1.087,162.49,70.07
35555,32,2939.09,1.0,3.125,162.46,91.85
18387,72,5116.15,1.0,1.3889,162.39,71.06
47273,62,4794.64,1.0,1.6129,162.39,77.33
38967,120,9681.2,1.0,0.8333,162.39,80.68
16493,31,3521.54,1.0,3.2258,162.38,113.6
24395,54,4431.41,1.0,1.8519,162.36,82.06
4791,59,5035.78,1.0,1.6949,162.23,85.35
38309,66,5097.46,1.0,1.5152,162.2,77.23
39036,64,5358.39,1.0,1.5625,162.17,83.72
15321,49,3926.53,1.0,2.0408,162.13,80.13
33139,59,4637.56,1.0,1.6949,162.03,78.6
27803,60,5142.22,1.0,1.6667,162.03,85.7
47921,56,3657.25,1.0,1.7857,161.92,65.31
47686,45,4861.75,1.0,2.2222,161.88,108.04
39880,123,10835.17,1.0,0.813,161.78,88.09
24559,62,4787.23,1.0,1.6129,161.72,77.21
33612,76,7428.91,1.0,1.3158,161.64,97.75
14567,40,3752.03,1.0,2.5,161.56,93.8
27077,30,1859.68,1.0,3.3333,161.53,61.99
13119,70,7592.86,1.0,1.4286,161.45,108.47
35262,31,3143.49,1.0,3.2258,161.42,101.4
7524,27,2438.97,1.0,3.7037,161.4,90.33
39148,30,2099.17,1.0,3.3333,161.4,69.97
44511,59,5185.89,1.0,1.6949,161.35,87.9
42546,54,5258.5,1.0,1.8519,161.34,97.38
12890,29,3134.13,1.0,3.4483,161.28,108.07
36396,55,5129.81,1.0,1.8182,161.27,93.27
11187,37,2313.84,1.0,2.7027,161.19,62.54
17917,53,4502.54,1.0,1.8868,161.14,84.95
42756,31,2138.95,1.0,3.2258,161.1,69.0
30299,62,4707.49,1.0,1.6129,161.03,75.93
2059,32,3425.93,1.0,3.125,161.02,107.06
34266,70,5380.38,1.0,1.4286,161.01,76.86
21789,80,6166.2,1.0,1.25,161.01,77.08
5849,25,3486.58,1.0,4.0,161.01,139.46
43970,40,3458.96,1.0,2.5,160.98,86.47
16546,37,3265.77,1.0,2.7027,160.95,88.26
25289,78,7350.32,1.0,1.2821,160.94,94.23
15539,34,3414.41,1.0,2.9412,160.9,100.42
24666,73,6451.88,1.0,1.3699,160.87,88.38
30013,28,2414.06,1.0,3.5714,160.77,86.22
20781,36,3937.05,1.0,2.7778,160.76,109.36
39474,69,5645.99,1.0,1.4493,160.73,81.83
11139,64,7760.99,1.0,1.5625,160.67,121.27
42876,51,5036.29,1.0,1.9608,160.62,98.75
6676,59,4992.68,1.0,1.6949,160.52,84.62
36800,69,7030.64,1.0,1.4493,160.47,101.89
37230,58,4963.87,1.0,1.7241,160.44,85.58
23557,32,4341.11,1.0,3.125,160.41,135.66
12114,28,2682.86,1.0,3.5714,160.36,95.82
12218,67,6778.95,1.0,1.4925,160.33,101.18
46564,59,4228.68,1.0,1.6949,160.17,71.67
14730,38,3505.64,1.0,2.6316,160.14,92.25
10722,27,2997.33,1.0,3.7037,160.14,111.01
11993,28,2839.14,1.0,3.5714,160.13,101.4
48747,51,4033.06,1.0,1.9608,160.12,79.08
40570,35,2977.98,1.0,2.8571,160.05,85.09
44620,31,2847.46,1.0,3.2258,160.03,91.85
7651,25,2116.57,1.0,4.0,160.03,84.66
36293,29,2714.4,1.0,3.4483,159.83,93.6
2962,67,7425.59,1.0,1.4925,159.83,110.83
25191,66,5386.0,1.0,1.5152,159.71,81.61
1961,26,2592.38,1.0,3.8462,159.65,99.71
45325,36,4194.44,1.0,2.7778,159.64,116.51
22569,32,3934.64,1.0,3.125,159.62,122.96
27889,26,2571.36,1.0,3.8462,159.57,98.9
3818,31,3458.78,1.0,3.2258,159.57,111.57
16198,72,6920.66,1.0,1.3889,159.49,96.12
6318,96,7077.24,1.0,1.0417,159.45,73.72
41826,58,4699.84,1.0,1.7241,159.41,81.03
